MolWt,MolLogP,TPSA,NumHBD,NumHBA,NumRotatableBonds,NumRings,FractionCSP3,HeavyAtomCount,maccs_38,maccs_62,maccs_74,maccs_77,maccs_79,maccs_80,maccs_83,maccs_84,maccs_89,maccs_93,maccs_95,maccs_96,maccs_97,maccs_98,maccs_101,maccs_106,maccs_108,maccs_110,maccs_113,maccs_123,maccs_132,maccs_135,maccs_136,maccs_139,maccs_144,maccs_150,maccs_154,maccs_159,Inhibition
2.0034331729889243,0.9003247752801011,2.0443111334355892,2.5638095607507627,1.7449903630069588,2.055333488232959,0.7104458213948449,-0.7121264811204717,2.3224702215485498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,15.9
1.9445100495595136,-0.417301869870954,2.0525983787616022,1.6557261491152733,1.7449903630069588,2.5639475900612534,-0.17946433193208094,0.22235886849908132,2.1252948456685945,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,55.6
-0.6839479795657085,0.009108242528224186,0.29096680088928695,-0.16044067415570507,-0.4298595352059774,-0.9963511227368076,-0.17946433193208094,-0.9550926720215555,-0.6351604166507772,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,45.7
-1.2765567846396237,-0.10793488639697212,-1.500262081718786,-1.0685240857911942,-1.5172844843124456,-0.4877370209085131,-1.9592846385859326,0.7630253922075368,-2.212563423690418,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.4
-1.2011587853977845,-0.8285788163196502,-0.09971762162271856,-0.16044067415570507,-0.4298595352059774,-0.9963511227368076,-0.17946433193208094,-0.9550926720215555,-0.8323357925307323,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.4
-0.0339204712350489,0.3046970560604864,0.7763625985557177,0.7476427374797842,0.11385293934725664,1.5467193864046649,-1.0693744852590068,0.8863353011235002,0.15354108686904333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,23.9
-0.8401716900448872,-0.20298429063259263,-0.517236933761811,-1.0685240857911942,-0.9735720097592114,-1.5049652245651022,-0.17946433193208094,-1.2194185280568004,-1.0295111684106875,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,40.8
0.09898472656780964,1.2730199932688122,0.14337490794030738,0.7476427374797842,0.11385293934725664,0.5294911827480758,-1.0693744852590068,-0.1741299155537863,0.3507164627489984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,14.6
1.8856459229996205,0.10872184384598683,2.41684254237633,1.6557261491152733,2.288702837560193,3.072561691889548,-1.0693744852590068,1.1535067704414217,1.9281194697886395,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.74
-1.3789606009025515,0.14908646179118612,0.6461344577183827,-0.16044067415570507,0.11385293934725664,-0.9963511227368076,-0.17946433193208094,-1.5798628771957708,-1.0295111684106875,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,72.8
-1.0078112947754703,-0.5787603416517492,-0.44423024874694134,-0.16044067415570507,-0.4298595352059774,0.02087708091978135,-1.0693744852590068,0.5828032176380518,-1.0295111684106875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,38.0
0.2154887946451348,-0.4477536222783738,2.2076882555769735,-0.16044067415570507,2.288702837560193,0.5294911827480758,0.7104458213948449,-1.3042289631483228,0.5478918386289535,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,26.1
-1.3871169181131804,0.2646604897805664,-0.13128808000752754,-1.0685240857911942,-0.9735720097592114,-0.9963511227368076,-1.0693744852590068,-1.5798628771957708,-1.2266865442906425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.4
-1.2150230497341155,-0.35304653282391363,-0.8716153291312867,-0.16044067415570507,-0.9735720097592114,0.5294911827480758,-0.17946433193208094,-0.408418742494117,-0.8323357925307323,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.2
-1.174595444898067,-0.30141405333217564,-2.178632306262359,-1.0685240857911942,-2.0609969588656796,-1.5049652245651022,-1.0693744852590068,-1.5798628771957708,-2.4097387995703734,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.6
0.6598679650593295,-0.18203177340238239,0.23571849871587186,0.7476427374797842,0.11385293934725664,-0.9963511227368076,0.7104458213948449,-0.08893397848457507,0.9422425903888638,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.1395567618790334,1.0877421179655842,-1.2492769375595583,-1.0685240857911942,-0.4298595352059774,0.02087708091978135,0.7104458213948449,-0.30192382115760313,0.9422425903888638,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,23.3
-0.27293153886298305,0.4641586916178457,-1.115497120153932,-1.0685240857911942,-0.9735720097592114,-0.4877370209085131,-1.9592846385859326,0.7630253922075368,-1.0295111684106875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.21759793273034148,1.3757857431964307,-0.6727214413069929,0.7476427374797842,-1.5172844843124456,0.02087708091978135,0.7104458213948449,0.25370185538073087,0.5478918386289535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.30080755970943823,-1.7589618652826644,2.0612802548174236,1.6557261491152733,1.7449903630069588,0.02087708091978135,-0.17946433193208094,-0.6427075694344477,-0.0436342890109118,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
-1.451747988668294,-1.6380819581852923,-0.36885577935321084,-1.0685240857911942,-0.4298595352059774,-0.9963511227368076,-1.0693744852590068,1.3036919159159925,-1.2266865442906425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.16976076329634468,-0.08204733107169386,-1.0424904351390627,-1.0685240857911942,-0.9735720097592114,-0.9963511227368076,-1.0693744852590068,-0.017937364260232486,-0.8323357925307323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.9189325108491553,-0.38528117471654627,-0.9256797391152709,0.7476427374797842,-0.9735720097592114,-0.9963511227368076,-0.17946433193208094,1.176476263278709,-0.6351604166507772,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.7481862787252396,1.501729056431803,1.0356349880409579,2.5638095607507627,0.6575654139004907,1.0381052845763703,0.7104458213948449,-1.3761334624650483,1.1394179662688189,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,41.2
1.0737310047162174,0.19003586748753432,0.6713908244262295,0.7476427374797842,0.6575654139004907,0.5294911827480758,0.7104458213948449,-0.514913663830631,1.1394179662688189,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,62.9
-0.09274035014280674,0.17448907117648607,-1.0598541872507072,-0.16044067415570507,-1.5172844843124456,-0.4877370209085131,-0.17946433193208094,-0.3467637880361353,-0.0436342890109118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,93.1
-0.48611672686015633,-1.028119807504574,0.7337424797362263,0.7476427374797842,0.6575654139004907,0.02087708091978135,-0.17946433193208094,-0.9104662287948259,-0.43798504077082206,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,24.9
1.5717530787381142,0.9774882322000765,0.11693464904303019,0.7476427374797842,-0.4298595352059774,0.5294911827480758,-1.0693744852590068,-0.10014397020420819,0.15354108686904333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,59.5
-1.40739709200941,-0.1487273978186219,-0.5851134192891493,0.7476427374797842,-0.9735720097592114,0.02087708091978135,-1.0693744852590068,-1.2674777746086632,-1.0295111684106875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.018596034378189456,0.11506893041334122,-0.7832180456538228,0.7476427374797842,-0.4298595352059774,1.0381052845763703,0.7104458213948449,-0.24106958039388082,0.3507164627489984,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.66
0.9252063857089148,0.3114720361042925,-0.8850327739448302,-1.0685240857911942,0.11385293934725664,0.02087708091978135,0.7104458213948449,-0.30192382115760313,1.1394179662688189,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,33.9
0.6593959901032003,1.2798520257761448,-1.0866890768777948,-1.0685240857911942,-0.9735720097592114,0.5294911827480758,-0.17946433193208094,-0.10014397020420819,0.5478918386289535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,51.4
1.220839698855125,0.2856415332425408,1.8209501403630686,0.7476427374797842,1.7449903630069588,-0.9963511227368076,0.7104458213948449,-0.1537569740807139,1.5337687180287292,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,44.2
-1.157781337085921,0.9409746555429337,-1.4907909442033436,0.7476427374797842,-2.0609969588656796,-0.9963511227368076,-1.0693744852590068,-1.2194185280568004,-1.0295111684106875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,26.2
0.05432409634396408,-0.4150910869092906,0.7053290671898986,1.6557261491152733,0.6575654139004907,-0.9963511227368076,-1.0693744852590068,0.9008423492312608,0.15354108686904333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
-1.4104354307895006,-0.6427304163811547,-1.4067345987537907,-1.0685240857911942,-1.5172844843124456,-2.0135793263933968,-1.0693744852590068,-0.6427075694344477,-2.015388047810463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2.0189198512369546,0.1471609411471566,1.3951435828979648,-0.16044067415570507,1.7449903630069588,-0.9963511227368076,0.7104458213948449,0.5677847030905945,1.9281194697886395,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.37568004459928345,0.924999965755435,1.2254523690796186,1.6557261491152733,0.6575654139004907,0.02087708091978135,-0.17946433193208094,-1.5798628771957708,-0.24080966489086691,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,11.7
0.3032613872680167,-0.5016111478476569,0.006832675426010264,-0.16044067415570507,-0.4298595352059774,-0.9963511227368076,-1.0693744852590068,0.4283270680070642,-0.6351604166507772,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.38
-0.12247477237902521,0.850689132011801,-0.3313658600212512,-0.16044067415570507,-0.4298595352059774,0.02087708091978135,-1.0693744852590068,-0.1741299155537863,0.15354108686904333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.33107841124495785,0.2877239481612687,-0.9611965047981808,-1.0685240857911942,-0.9735720097592114,-0.9963511227368076,-0.17946433193208094,0.09362874380659181,-1.0295111684106875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.43183960690515477,0.05687541761602328,-0.8609602994264137,-1.0685240857911942,-1.5172844843124456,0.5294911827480758,-1.9592846385859326,-0.408418742494117,-1.0295111684106875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,26.7
1.5608386578775975,0.8676479767951375,1.1335034090338645,-1.0685240857911942,1.2012778884537247,0.5294911827480758,-0.17946433193208094,0.25370185538073087,1.5337687180287292,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.8
0.7703101047938542,0.3398556367088668,-1.1135239665048817,-0.16044067415570507,-0.4298595352059774,2.055333488232959,-0.17946433193208094,0.337045706861481,0.7450672145089087,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,25.9
-0.44661832271898955,0.3146812371776736,0.16626349026929294,1.6557261491152733,-0.4298595352059774,0.02087708091978135,-1.0693744852590068,0.1773033248567099,-0.43798504077082206,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,44.9
0.30582775109197824,-0.30105747543513284,0.8343733158378033,-0.16044067415570507,1.2012778884537247,0.5294911827480758,-1.9592846385859326,1.8043090674978957,0.3507164627489984,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,63.2
0.21413186664625747,1.1128452019173698,0.3391117499261199,-1.0685240857911942,0.6575654139004907,-1.5049652245651022,-1.9592846385859326,1.0977237164080091,-0.24080966489086691,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.2
-0.9784603521911088,0.6064760618854051,-0.6924529777974981,1.6557261491152733,-1.5172844843124456,-1.5049652245651022,-0.17946433193208094,-0.017937364260232486,-0.6351604166507772,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,88.8
1.9260587786182892,1.8578077444183387,-0.5969523411834526,-1.0685240857911942,-0.4298595352059774,0.02087708091978135,-0.17946433193208094,-0.24106958039388082,0.5478918386289535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,30.0
-0.5086830294501447,1.0213473135362894,-0.8151831347684413,-1.0685240857911942,-0.9735720097592114,0.02087708091978135,-1.0693744852590068,-0.9104662287948259,-0.43798504077082206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.1
-0.7275909137903959,-0.43691365420828493,0.10588498860834716,-0.16044067415570507,0.11385293934725664,0.5294911827480758,-1.9592846385859326,0.5828032176380518,-0.8323357925307323,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.2
-0.9353336405746878,-1.9508007738914719,1.097986643350955,0.7476427374797842,1.2012778884537247,-0.4877370209085131,-0.17946433193208094,-0.49852982977885957,-0.6351604166507772,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.37366869356207605,0.48084653719942944,-0.806106627982809,-1.0685240857911942,-0.9735720097592114,0.5294911827480758,-0.17946433193208094,-0.1741299155537863,-0.0436342890109118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0587310506416958,1.0299051830653085,-0.3140021079096066,-1.0685240857911942,0.11385293934725664,1.0381052845763703,0.7104458213948449,0.10701667677461062,1.3365933421487741,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,36.0
-0.21465738099825407,0.5366866358762686,-0.031051874635760264,-0.16044067415570507,-0.4298595352059774,0.5294911827480758,-1.0693744852590068,-1.2451645529952982,-0.8323357925307323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,19.4
-1.1115867882546524,0.2211865125731573,-0.7698006008402793,1.6557261491152733,-0.9735720097592114,-0.4877370209085131,-1.0693744852590068,-1.2451645529952982,-1.0295111684106875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,14.5
-1.2834004215035144,0.26076665914486324,-0.8605656686966037,-0.16044067415570507,-0.9735720097592114,-0.4877370209085131,-1.0693744852590068,-1.2194185280568004,-1.2266865442906425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,59.2
0.4103407054401127,-2.647197406815266,0.08931049795632207,-0.16044067415570507,0.11385293934725664,-2.0135793263933968,-0.17946433193208094,0.7630253922075368,-0.24080966489086691,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,24.6
0.4001342470137925,0.9770603387236253,-0.8980555880285637,-1.0685240857911942,-0.9735720097592114,0.5294911827480758,-0.17946433193208094,-1.3195419583731813,0.15354108686904333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,59.3
-1.4219693187799376,-0.24735684414054807,-1.369244679421831,-0.16044067415570507,-1.5172844843124456,0.02087708091978135,-0.17946433193208094,-0.7012797761695305,-1.0295111684106875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,28.6
-0.44427319715571567,1.2930596710825937,-1.8645062453335142,-1.0685240857911942,-2.0609969588656796,-1.5049652245651022,-0.17946433193208094,-1.5798628771957708,-1.2266865442906425,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4367480345937733,-1.4036819117855046,0.5822042794891453,-0.16044067415570507,0.11385293934725664,0.02087708091978135,-1.9592846385859326,0.2944477383268754,-1.4238619201705978,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.85
-1.1442415555319279,0.7278123886909915,-1.2149440640660791,-0.16044067415570507,-1.5172844843124456,-0.9963511227368076,-1.0693744852590068,-0.408418742494117,-1.4238619201705978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,13.9
-0.9961741622633792,0.5899593736944017,-1.0566971414122266,1.6557261491152733,-2.0609969588656796,-0.4877370209085131,-1.0693744852590068,-0.9104662287948259,-1.2266865442906425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.7
-0.9050682465128242,0.07363457877701536,-0.5677496671775047,-0.16044067415570507,-0.4298595352059774,-2.0135793263933968,-0.17946433193208094,0.7630253922075368,-0.6351604166507772,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.7435053193424195,0.32224068859497246,-0.8566193613985024,-0.16044067415570507,-0.9735720097592114,-0.4877370209085131,-0.17946433193208094,-1.0285950491008748,-0.43798504077082206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.21107332117513855,0.3539761214317456,0.12009169488151097,-0.16044067415570507,0.11385293934725664,-0.4877370209085131,-1.0693744852590068,1.0233463110301266,-0.0436342890109118,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,45.8
-0.23979004741219967,0.6149198264873699,-0.2378383770562558,-0.16044067415570507,-0.9735720097592114,1.0381052845763703,-1.0693744852590068,0.502704473384947,-0.24080966489086691,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,32.3
